# numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4
7181,2022-03-22 03:00:00,103140,0,0,110,2.2,279.55,274.25,69,14040,0,nan,nan,nan,3,2250,nan,nan,nan,98850,nan,nan,80,nan,nan,nan,nan,272.85,nan,nan,2.7,3.5,-10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,3,nan,2460,nan,nan,nan,nan,nan,nan,nan,nan,nan
7190,2022-03-22 03:00:00,103200,-20.0,8,320,1.5,275.55,270.65,70,14700,0,nan,nan,nan,0,nan,nan,nan,nan,101290,nan,nan,50,nan,nan,nan,nan,272.45,nan,nan,2.2,2.2,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7207,2022-03-22 03:00:00,102270,-70.0,8,110,5.3,284.05,280.95,81,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,101750,nan,nan,20,nan,nan,nan,nan,nan,nan,nan,11.6,16.8,-10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7222,2022-03-22 03:00:00,102450,-40.0,8,130,3.7,281.45,275.65,67,29170,0,nan,nan,nan,0,nan,nan,nan,nan,102130,nan,nan,70,nan,nan,nan,nan,277.45,nan,nan,5.7,6.6,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7240,2022-03-22 03:00:00,102760,-30.0,8,130,2.2,280.15,274.45,67,31830,0,nan,nan,nan,5,7440,nan,nan,nan,101370,nan,nan,110,nan,nan,nan,nan,281.75,nan,nan,3.1,4.8,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,5,nan,7440,nan,nan,nan,nan,nan,nan,nan,nan,nan
7255,2022-03-22 03:00:00,102920,-10.0,8,90,3.7,278.05,272.65,68,20000,0,nan,nan,nan,nan,nan,nan,nan,nan,100850,nan,nan,120,nan,nan,nan,nan,276.15,nan,nan,4.5,4.5,-10.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,-0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7280,2022-03-22 03:00:00,103180,50,1,30,0.5,275.05,273.45,89,7510,0,nan,nan,nan,0,nan,nan,nan,nan,100410,nan,nan,80,nan,nan,nan,nan,275.55,nan,nan,0.9,1.3,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7299,2022-03-22 03:00:00,103240,20,1,170,0.9,273.75,270.65,80,23090,0,nan,nan,nan,0,nan,nan,nan,nan,99800,nan,nan,10,nan,nan,nan,nan,274.45,nan,nan,1.0,1.9,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7335,2022-03-22 03:00:00,102670,-70.0,8,120,3.4,281.55,271.75,50,42760,0,nan,nan,nan,1,5700,nan,nan,nan,101190,nan,nan,90,nan,nan,nan,nan,279.05,nan,nan,6.3,7.0,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,1,nan,5700,nan,nan,nan,nan,nan,nan,nan,nan,nan
7460,2022-03-22 03:00:00,103040,-40.0,8,180,4.7,278.15,270.55,58,31140,0,nan,nan,nan,0,nan,nan,nan,nan,98960,nan,nan,120,nan,nan,nan,nan,276.55,nan,nan,6.1,8.0,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7471,2022-03-22 03:00:00,nan,-90.0,8,140,2.0,273.75,267.05,61,20000,0,nan,nan,nan,0,nan,nan,nan,nan,93120,92500,887,-10.0,nan,nan,nan,nan,270.85,nan,nan,6.3,7.6,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7481,2022-03-22 03:00:00,103190,-10.0,0,140,3.1,279.45,273.75,67,25000,2,0,0,0,0,nan,30,20,10,100220,nan,nan,80,nan,nan,nan,nan,nan,nan,nan,4.6,5.1,-10.0,0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7510,2022-03-22 03:00:00,102440,-50.0,8,110,6.7,282.35,271.85,48,37470,0,nan,nan,nan,0,nan,nan,nan,nan,101850,nan,nan,80,nan,nan,nan,nan,279.55,nan,nan,9.3,10.3,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7535,2022-03-22 03:00:00,102620,-120.0,8,130,6.1,280.65,272.95,58,20000,0,nan,nan,nan,0,nan,nan,nan,nan,99430,nan,nan,70,nan,nan,nan,nan,278.35,nan,nan,11.8,11.8,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7558,2022-03-22 03:00:00,102980,-100.0,8,130,9.4,277.05,274.75,85,20000,0,nan,nan,nan,nan,nan,nan,nan,nan,94410,nan,nan,20,nan,nan,nan,nan,275.05,nan,nan,13.7,15.0,-10.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,-0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7577,2022-03-22 03:00:00,103280,-50.0,8,0,0.0,274.05,272.85,92,13000,0,nan,nan,nan,nan,nan,nan,nan,nan,102340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,-10.0,nan,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7591,2022-03-22 03:00:00,nan,90,8,30,6.3,277.25,262.35,33,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92850,nan,nan,-20.0,nan,276.15,nan,287.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7607,2022-03-22 03:00:00,102340,-50.0,8,90,3.5,281.35,275.95,69,32660,0,nan,nan,nan,0,nan,nan,nan,nan,101610,nan,nan,40,nan,nan,nan,nan,281.25,nan,nan,5.4,7.3,-10.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7621,2022-03-22 03:00:00,102370,-80.0,8,250,1.2,276.15,275.45,95,16090,0,nan,nan,75,6,5160,nan,nan,nan,97900,nan,nan,30,nan,nan,nan,nan,278.85,nan,nan,2.5,2.5,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,-0.1,-0.1,nan,nan,nan,nan,1,nan,5160,6,nan,6720,nan,nan,nan,nan,nan,nan
7627,2022-03-22 03:00:00,102440,-60.0,8,140,2.8,278.35,275.05,79,20000,0,nan,nan,nan,0,nan,nan,nan,nan,97390,nan,nan,60,nan,nan,nan,nan,278.65,nan,nan,4.6,5.3,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7630,2022-03-22 03:00:00,102520,-120.0,6,120,6.9,282.75,276.05,63,25250,0,nan,nan,nan,0,nan,nan,nan,nan,100690,nan,nan,120,nan,nan,nan,nan,281.35,nan,nan,13.1,13.5,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7643,2022-03-22 03:00:00,103160,-70.0,8,40,4.8,278.35,272.95,68,38430,0,nan,nan,nan,0,nan,nan,nan,nan,103060,nan,nan,100,nan,nan,nan,nan,277.45,nan,nan,6.1,6.3,-10.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7650,2022-03-22 03:00:00,103210,-60.0,7,60,1.4,279.35,271.65,58,33890,0,nan,nan,nan,1,4200,nan,nan,nan,102810,nan,nan,90,nan,nan,nan,nan,277.95,nan,nan,2.7,4.4,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,1,nan,4200,nan,nan,nan,nan,nan,nan,nan,nan,nan
7661,2022-03-22 03:00:00,nan,nan,nan,90,5.7,nan,nan,nan,20000,2,0,nan,40,3,2250,30,23,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.7,7.9,-10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,3,2100,nan,nan,nan,nan,nan,nan,nan,nan,nan
7690,2022-03-22 03:00:00,103270,-60.0,8,330,5.6,280.15,269.85,48,20000,2,0,0,0,0,nan,30,20,10,102940,nan,nan,-10.0,nan,nan,nan,nan,278.15,nan,nan,7.2,7.4,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7747,2022-03-22 03:00:00,102970,-70.0,8,130,3.7,283.25,279.55,78,29620,0,nan,nan,100,8,1750,nan,nan,nan,102430,nan,nan,160,nan,nan,nan,nan,277.65,nan,nan,6.6,6.6,-10.0,1,0.0,nan,nan,0.0,0.0,0.0,0.0,4.2,nan,nan,nan,nan,8,nan,1800,nan,nan,nan,nan,nan,nan,nan,nan,nan
7761,2022-03-22 03:00:00,103150,-90.0,8,40,4.2,275.45,270.95,72,28580,0,nan,nan,nan,0,nan,nan,nan,nan,103040,nan,nan,-10.0,nan,nan,nan,nan,273.65,nan,nan,5.5,6.1,-10.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7790,2022-03-22 03:00:00,103250,-60.0,7,210,2.5,275.25,271.65,77,32170,0,nan,nan,nan,0,nan,nan,nan,nan,103100,nan,nan,-50.0,nan,nan,nan,nan,276.45,nan,nan,3.1,4.0,-10.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61968,2022-03-22 03:00:00,101070,80,3,90,3.9,300.65,297.75,84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101020,nan,nan,0,nan,297.65,nan,304.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,3.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61972,2022-03-22 03:00:00,101310,40,3,140,7.1,299.55,294.75,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101240,nan,nan,50,nan,298.55,nan,303.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61976,2022-03-22 03:00:00,101200,80,3,nan,nan,301.15,298.75,87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101110,nan,nan,90,nan,300.05,nan,305.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,6.3,6.3,6.3,6.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61980,2022-03-22 03:00:00,101370,100,1,130,5.6,299.25,296.15,83,55750,0,nan,nan,nan,0,nan,nan,nan,nan,101220,nan,nan,90,nan,nan,nan,nan,nan,nan,nan,8.4,9.7,-10.0,nan,nan,nan,nan,0.0,0.0,-0.1,0.2,0.2,nan,nan,nan,nan,nan,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61996,2022-03-22 03:00:00,102340,100,1,330,6.0,292.35,292.05,98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102000,nan,nan,320,nan,291.95,nan,295.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2,1.6,4.8,4.8,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61997,2022-03-22 03:00:00,99300,310,6,310,14.6,281.85,280.45,91,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97570,nan,nan,-800.0,nan,277.15,nan,282.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61998,2022-03-22 03:00:00,99680,-410.0,8,340,8.2,280.75,277.55,80,10000,60,nan,nan,100,7,450,35,61,60,99320,nan,nan,990,nan,nan,nan,nan,nan,nan,nan,nan,13.9,-10.0,nan,nan,nan,nan,0.2,0.2,nan,nan,nan,nan,nan,nan,nan,7,6,450,nan,nan,nan,nan,nan,nan,nan,nan,nan
67005,2022-03-22 03:00:00,101150,100,3,260,1.5,299.65,297.85,90,20000,0,nan,nan,nan,1,800,nan,nan,nan,101070,nan,nan,90,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,-10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-0.1,nan,nan,nan,nan,1,nan,660,3,nan,3300,nan,8,nan,nan,nan,nan
71805,2022-03-22 03:00:00,99200,40,1,260,13.5,272.65,271.95,95,15000,22,7,2,100,8,450,37,nan,nan,99110,nan,nan,-1120.0,nan,nan,nan,nan,272.85,nan,nan,18.3,19.0,-10.0,11,-0.01,0.0,-30.0,-0.1,-0.1,0.6,9.3,12.5,nan,nan,nan,nan,5,7,410,6,6,530,nan,nan,nan,nan,nan,nan
78890,2022-03-22 03:00:00,101570,100,0,80,11.2,295.45,293.15,87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.8,2.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78894,2022-03-22 03:00:00,101670,80,0,60,5.1,297.85,292.95,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101150,nan,nan,-90.0,nan,296.25,nan,303.15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78897,2022-03-22 03:00:00,101600,100,0,90,2.3,295.35,294.55,95,29640,nan,nan,nan,nan,nan,nan,nan,nan,nan,101510,nan,nan,-90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6,1.6,1.6,6.2,9.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78925,2022-03-22 03:00:00,101550,120,1,80,1.8,296.45,295.25,93,59920,0,nan,nan,100,5,450,nan,nan,nan,101460,nan,nan,-50.0,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,-10.0,nan,nan,nan,nan,0.0,4.3,4.5,4.5,4.5,nan,nan,nan,nan,1,nan,510,5,nan,1470,7,nan,1980,nan,nan,nan
81401,2022-03-22 03:00:00,101180,110,1,0,0.0,297.25,296.75,97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101120,nan,nan,-60.0,nan,295.85,nan,305.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.2,0.2,0.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81405,2022-03-22 03:00:00,101180,130,1,70,2.3,298.55,296.45,88,30310,0,nan,nan,100,1,800,nan,nan,nan,101090,nan,nan,-30.0,nan,nan,nan,nan,300.25,nan,nan,3.5,4.5,-10.0,nan,nan,nan,nan,-0.1,-0.1,-0.1,0.6,5.3,nan,nan,nan,nan,1,nan,930,8,nan,4800,nan,nan,nan,nan,nan,nan
81408,2022-03-22 03:00:00,101140,120,0,0,0.0,296.95,296.75,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101060,nan,nan,-10.0,nan,296.05,nan,301.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4,0.4,0.6,9.6,11.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81415,2022-03-22 03:00:00,101290,150,1,0,0.0,296.25,295.95,98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100060,nan,nan,10,nan,296.05,nan,304.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.6,1.4,11.0,11.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89642,2022-03-22 03:00:00,97260,80,3,140,15.9,269.65,266.85,79,4000,38,7,3,100,8,800,35,61,60,96730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.7,27.3,-30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,6,900,nan,nan,nan,nan,nan,nan,nan,nan,nan
7005,2022-03-22 06:00:00,102900,50,3,120,3.6,280.55,277.15,79,10110,0,nan,nan,nan,nan,nan,nan,nan,nan,102010,nan,nan,30,280.45,nan,286.85,nan,278.75,nan,nan,5.7,5.7,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7015,2022-03-22 06:00:00,103010,60,3,110,1.3,279.35,275.95,79,13800,0,nan,nan,nan,0,nan,nan,nan,nan,102420,nan,nan,50,279.25,nan,287.15,nan,277.45,nan,nan,2.1,2.6,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7020,2022-03-22 06:00:00,102520,20,3,170,8.2,283.75,278.25,69,14000,1,0,nan,0,0,nan,30,20,10,102410,nan,nan,0,281.45,nan,286.35,nan,nan,nan,nan,11.6,11.8,-10.0,nan,nan,nan,nan,0.0,0.0,0.2,0.2,0.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7027,2022-03-22 06:00:00,102740,40,3,130,4.0,277.15,275.95,92,15860,0,nan,nan,nan,0,nan,nan,nan,nan,101900,nan,nan,80,277.15,nan,287.65,nan,279.85,nan,nan,4.6,5.2,-10.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7037,2022-03-22 06:00:00,102890,70,3,110,3.3,279.35,276.15,80,15220,0,nan,nan,nan,0,nan,nan,nan,nan,100940,nan,nan,60,279.05,nan,286.55,nan,276.75,nan,nan,4.1,4.3,-10.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7072,2022-03-22 06:00:00,103090,90,3,80,2.0,276.55,274.75,88,12260,0,nan,nan,nan,1,2520,nan,nan,nan,101890,nan,nan,120,275.35,nan,285.05,nan,273.75,nan,nan,3.9,4.0,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,1,nan,2520,nan,nan,nan,nan,nan,nan,nan,nan,nan
7110,2022-03-22 06:00:00,102210,10,3,150,4.8,282.75,279.05,78,22890,0,nan,nan,nan,1,4080,nan,nan,nan,101010,nan,nan,-30.0,282.65,nan,288.45,nan,280.55,nan,nan,8.8,9.9,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,1,nan,4080,nan,nan,nan,nan,nan,nan,nan,nan,nan
7117,2022-03-22 06:00:00,102330,50,3,110,2.8,282.55,278.75,77,30000,0,0,nan,10,1,2250,30,21,10,101620,nan,nan,0,282.55,nan,287.75,nan,nan,nan,nan,5.5,5.5,-10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,1,4,2200,nan,nan,nan,nan,nan,nan,nan,nan,nan
7130,2022-03-22 06:00:00,102560,30,3,110,4.4,279.85,275.75,75,16410,0,nan,nan,nan,2,6300,nan,nan,nan,102100,nan,nan,30,279.85,nan,288.55,nan,279.85,nan,nan,6.9,7.0,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,2,nan,6300,nan,nan,nan,nan,nan,nan,nan,nan,nan
7139,2022-03-22 06:00:00,102850,50,3,360,1.0,276.35,274.85,90,19840,0,nan,nan,nan,0,nan,nan,nan,nan,101030,nan,nan,90,276.15,nan,288.75,nan,280.55,nan,nan,1.3,1.9,-10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7149,2022-03-22 06:00:00,102990,100,3,150,1.9,280.15,275.65,73,20000,2,0,0,0,0,nan,30,20,10,101870,nan,nan,120,279.75,nan,288.75,nan,nan,nan,nan,2.5,2.6,-10.0,0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7168,2022-03-22 06:00:00,103140,110,2,180,1.7,274.25,272.95,91,9290,0,nan,nan,nan,1,2820,nan,nan,nan,101640,nan,nan,130,273.55,nan,284.55,nan,272.15,nan,nan,2.3,2.3,-10.0,12,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,1,nan,2820,nan,nan,nan,nan,nan,nan,nan,nan,nan
7181,2022-03-22 06:00:00,103230,60,3,150,2.3,277.55,273.15,73,11900,0,nan,nan,nan,0,nan,nan,nan,nan,98910,nan,nan,50,277.15,nan,287.65,nan,272.45,nan,nan,3.9,4.4,-10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7190,2022-03-22 06:00:00,103300,100,3,330,1.7,275.15,269.45,66,14870,0,nan,nan,nan,0,nan,nan,nan,nan,101390,nan,nan,20,274.75,nan,287.45,nan,271.55,nan,nan,2.3,2.8,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7207,2022-03-22 06:00:00,102280,0,5,120,6.2,283.55,278.95,73,15000,1,0,nan,10,1,2500,30,27,10,101750,nan,nan,-30.0,283.55,nan,288.15,nan,nan,nan,nan,14.4,14.4,-10.0,0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,1,3,2500,nan,nan,nan,nan,nan,nan,nan,nan,nan
7222,2022-03-22 06:00:00,102460,10,3,120,5.3,279.95,273.65,64,28510,0,nan,nan,nan,0,nan,nan,nan,nan,102140,nan,nan,30,279.95,nan,289.25,nan,276.25,nan,nan,8.4,9.1,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7240,2022-03-22 06:00:00,102830,50,3,90,3.0,276.65,274.85,88,19440,0,nan,nan,nan,0,nan,nan,nan,nan,101420,nan,nan,90,276.65,nan,288.25,nan,280.85,nan,nan,4.3,4.9,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7255,2022-03-22 06:00:00,102990,60,3,90,3.0,276.65,270.85,66,20000,0,nan,nan,nan,nan,nan,nan,nan,nan,100910,nan,nan,110,276.15,nan,286.25,nan,274.75,nan,nan,3.8,5.3,-10.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,-0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7280,2022-03-22 06:00:00,103270,80,3,0,0.0,273.45,272.35,92,6550,0,nan,nan,nan,0,nan,nan,nan,nan,100490,nan,nan,80,273.45,nan,286.85,nan,274.85,nan,nan,0.6,1.4,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7299,2022-03-22 06:00:00,103370,120,3,200,1.5,272.85,270.45,84,20000,0,0,0,0,0,nan,30,20,10,99920,nan,nan,40,272.25,nan,287.85,nan,273.55,nan,nan,2.7,2.7,-10.0,0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7314,2022-03-22 06:00:00,102400,-10.0,5,120,6.3,281.95,273.15,54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102120,nan,nan,30,281.65,nan,289.85,nan,nan,nan,nan,10.1,10.8,-10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7335,2022-03-22 06:00:00,102710,30,2,110,3.4,279.55,270.95,54,43620,0,nan,nan,nan,0,nan,nan,nan,nan,101220,nan,nan,70,279.55,nan,288.35,nan,278.05,nan,nan,5.9,6.2,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7434,2022-03-22 06:00:00,102740,-20.0,5,110,5.0,278.65,270.35,55,33630,0,nan,nan,nan,0,nan,nan,nan,nan,97820,nan,nan,50,278.65,nan,285.45,nan,275.25,nan,nan,7.5,8.7,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7460,2022-03-22 06:00:00,103160,40,2,70,2.8,272.75,268.65,74,28040,0,nan,nan,nan,0,nan,nan,nan,nan,99000,nan,nan,80,272.75,nan,285.45,nan,272.15,nan,nan,3.4,3.5,-10.0,0,0.0,nan,nan,0.0,0.0,0.0,0.0,-0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
